,room_type,price,host_acceptance_rate,host_is_superhost,accommodates,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
7036,0,4593.0,100.0,0,8,2.0,4.92,1,1,19
7044,0,504.0,98.0,0,2,1.0,4.48,1,1,17
7045,0,1499.0,92.0,0,12,1.0,4.24,1,0,13
7046,0,1210.0,100.0,1,4,2.5,4.85,1,0,19
7047,0,1114.0,99.0,0,2,2.5,4.8,0,0,19
7048,0,1395.0,99.0,1,5,1.0,4.68,1,0,19
7049,0,1314.0,99.0,1,5,1.0,4.86,1,0,19
7050,0,2638.0,90.0,1,4,2.0,4.95,1,0,19
7053,0,705.0,99.0,1,4,1.0,4.9,1,1,9
7054,0,1943.0,92.0,1,2,1.5,4.82,0,0,19
7055,0,650.0,100.0,0,2,1.0,4.59,1,0,19
7056,0,1300.0,99.0,0,1,1.0,5.0,1,1,19
7057,0,602.0,96.0,1,4,1.0,4.68,1,0,19
7058,0,1000.0,100.0,0,4,1.0,4.33,1,0,17
7059,0,2900.0,100.0,1,6,1.0,5.0,1,0,19
7060,0,1199.0,100.0,0,4,2.0,4.74,1,0,19
7061,0,1415.0,99.0,0,2,2.0,4.8,1,0,19
7062,0,1114.0,98.0,1,5,2.0,4.79,1,0,13
7063,0,1114.0,100.0,0,4,2.0,4.58,1,1,9
7064,0,5200.0,100.0,0,11,3.0,4.59,1,1,19
7067,0,5055.0,99.0,0,6,4.0,5.0,1,1,19
7068,0,2300.0,100.0,0,3,1.0,4.67,1,0,9
7069,0,1571.0,99.0,1,3,1.0,4.93,1,0,17
7071,0,4545.0,100.0,1,12,4.0,4.88,1,0,19
7074,0,1400.0,73.0,0,5,2.0,4.81,1,0,19
7076,0,1114.0,99.0,0,3,1.0,4.8,0,0,19
7077,0,4478.0,100.0,1,16,3.5,4.72,1,1,13
7079,0,3000.0,100.0,0,6,3.0,4.8,1,0,13
7085,0,2714.0,99.0,0,4,2.5,4.81,1,0,19
7086,0,900.0,100.0,0,2,1.0,4.25,1,0,17
7087,0,1576.0,100.0,0,4,1.0,4.86,1,0,13
7088,0,1114.0,99.0,0,3,1.0,4.8,0,0,19
7089,0,3028.0,99.0,1,2,1.0,4.75,1,1,19
7090,0,1256.0,100.0,1,3,1.0,4.86,1,0,9
7097,0,513.0,100.0,0,2,1.0,4.78,1,0,17
7098,0,743.0,97.0,1,4,1.5,4.63,1,0,9
7099,0,1800.0,100.0,0,3,1.0,4.73,1,1,19
7100,0,1304.0,100.0,1,4,2.0,4.9,1,0,9
7101,0,1300.0,63.0,0,6,1.0,4.98,1,0,19
7104,0,3539.0,100.0,0,6,1.0,4.82,1,1,19
7105,0,1500.0,100.0,0,2,1.0,4.71,1,1,11
7107,0,1700.0,96.0,1,6,1.0,5.0,1,0,9
7108,0,1700.0,96.0,1,6,1.0,5.0,1,0,19
7109,0,1114.0,99.0,0,6,1.0,4.8,1,0,9
7110,0,1114.0,100.0,0,6,1.0,4.7,1,0,9
7111,0,3000.0,96.0,1,6,1.0,4.94,1,0,9
7112,0,1114.0,100.0,0,14,1.0,4.07,1,1,19
7113,0,4500.0,100.0,0,12,2.0,4.8,1,1,19
7114,0,1114.0,100.0,0,14,2.0,4.75,1,1,19
7116,0,1600.0,60.0,0,6,2.0,5.0,1,0,19
7118,0,1114.0,99.0,0,3,2.0,4.8,0,0,19
7119,0,741.0,100.0,1,2,1.0,4.95,1,1,11
7120,0,850.0,100.0,0,4,1.0,4.77,1,1,19
7122,0,741.0,100.0,1,2,1.0,4.93,1,1,11
7123,0,1393.0,100.0,1,9,2.0,5.0,1,0,9
7124,0,1700.0,96.0,1,6,1.0,4.91,1,0,9
7125,0,2274.0,96.0,1,8,1.0,5.0,1,0,9
7127,0,2563.0,96.0,1,8,1.0,4.88,1,0,9
7129,0,950.0,97.0,0,5,1.0,4.76,1,1,19
7130,0,1800.0,96.0,1,8,1.0,4.98,1,0,9
7131,0,2401.0,96.0,1,8,1.0,4.95,1,0,19
7133,0,260.0,99.0,0,1,1.0,5.0,1,0,11
7134,0,1114.0,99.0,0,2,1.0,4.75,0,0,20
7135,0,1114.0,99.0,0,4,1.0,4.8,0,0,13
7137,0,1114.0,99.0,0,1,1.0,4.8,0,0,13
7138,0,1695.0,100.0,1,3,1.0,4.89,1,0,19
7140,0,980.0,0.0,0,2,1.0,4.93,1,0,11
7141,0,5712.0,100.0,0,4,2.5,4.9,1,0,19
7142,0,1800.0,100.0,0,5,1.5,4.64,1,1,19
7143,0,1977.0,100.0,1,2,1.0,4.86,1,0,19
7145,0,1395.0,99.0,1,5,1.0,5.0,1,0,9
7148,0,450.0,93.0,0,2,1.0,4.88,1,1,19
7150,0,2650.0,97.0,1,5,3.5,4.91,1,0,9
7153,0,1467.0,99.0,1,5,1.0,4.84,1,1,19
7154,0,1832.0,100.0,1,2,1.0,4.9,1,0,19
7155,0,2027.0,100.0,1,2,1.0,4.88,1,0,19
7156,0,1784.0,100.0,1,2,1.0,4.9,1,1,19
7157,0,2008.0,100.0,1,2,1.0,4.87,1,1,19
7158,0,2008.0,100.0,1,2,1.0,4.86,1,0,19
7159,0,1597.0,99.0,1,5,1.0,4.38,1,1,19
7160,0,1114.0,100.0,0,16,1.0,4.45,1,1,13
7161,0,1355.0,99.0,1,5,1.0,4.84,1,1,19
7163,0,2246.0,99.0,0,4,2.0,4.88,1,1,19
7164,0,750.0,67.0,0,3,1.0,4.73,1,0,12
7165,0,1800.0,100.0,1,4,2.0,4.71,1,0,9
7167,0,4500.0,100.0,1,15,6.0,4.86,1,0,19
7168,0,5500.0,100.0,1,8,3.5,4.98,1,0,21
7169,0,1099.0,100.0,1,6,1.0,4.79,1,1,9
7171,0,1390.0,100.0,0,4,2.0,4.69,1,1,9
7172,0,1350.0,96.0,1,5,1.0,4.97,1,0,20
7173,0,657.0,99.0,1,2,1.0,4.92,1,0,17
7174,0,621.0,99.0,1,2,1.0,4.83,1,0,17
7175,0,753.0,98.0,0,1,1.0,4.94,1,0,17
7177,0,8079.0,100.0,0,14,4.0,4.97,1,0,13
7178,0,436.0,100.0,0,2,1.0,4.69,1,1,19
7179,0,744.0,100.0,1,4,1.0,4.76,1,0,19
7180,0,2022.0,68.0,1,3,1.5,5.0,1,0,19
7181,0,1050.0,100.0,1,6,1.0,4.5,1,1,19
7182,0,1114.0,98.0,0,3,1.0,4.93,1,0,9
7183,0,740.0,100.0,1,2,1.0,4.88,1,1,17
7184,0,850.0,97.0,1,2,1.0,4.81,1,0,19
7185,0,5312.0,96.0,1,6,3.5,4.93,1,1,13
7188,0,1429.0,99.0,0,2,1.0,4.85,1,0,19
7189,0,1075.0,100.0,1,2,1.0,4.98,1,0,17
7196,0,600.0,40.0,0,2,1.0,4.29,1,0,19
7197,0,614.0,99.0,1,2,1.0,4.84,1,0,17
7198,0,677.0,96.0,1,2,1.0,4.94,1,0,9
7202,0,1700.0,0.0,0,4,2.0,4.83,1,0,19
7203,0,1114.0,99.0,0,4,2.0,5.0,0,0,19
7205,0,1005.0,100.0,1,3,1.0,4.92,1,0,19
7208,0,6500.0,99.0,0,6,4.0,4.8,1,0,13
7209,0,607.0,99.0,1,2,1.0,4.91,1,0,17
7210,0,700.0,99.0,1,3,1.0,4.93,1,0,17
7211,0,790.0,100.0,1,1,1.0,5.0,1,0,9
7213,0,576.0,96.0,1,4,1.5,4.86,1,0,9
7216,0,1086.0,100.0,1,4,1.0,4.85,1,1,19
7217,0,1546.0,100.0,0,4,2.0,4.92,1,0,9
7218,0,1114.0,98.0,0,8,2.0,4.14,1,1,19
7219,0,6000.0,99.0,0,5,4.0,4.8,1,1,19
7220,0,1114.0,100.0,0,4,4.0,4.84,1,1,19
7222,0,1114.0,99.0,0,3,2.0,5.0,1,0,19
7223,0,249.0,100.0,0,4,1.0,4.0,1,1,13
7224,0,1114.0,100.0,0,2,1.0,4.89,1,0,11
7225,0,1354.0,99.0,1,3,1.0,4.95,1,0,19
7227,0,1114.0,100.0,0,2,1.0,5.0,1,0,13
7228,0,1300.0,84.0,1,4,1.0,5.0,1,0,19
7229,0,1114.0,99.0,0,2,1.0,4.88,1,0,11
7230,0,1114.0,67.0,0,3,1.0,4.8,1,1,19
7232,0,750.0,100.0,1,2,1.0,4.97,1,0,19
7234,0,1794.0,99.0,1,2,1.0,4.99,1,0,17
7235,0,20000.0,100.0,0,2,1.0,4.67,1,1,17
7236,0,3483.0,99.0,0,5,1.0,4.66,1,0,19
7237,0,1191.0,99.0,0,5,1.0,4.7,1,1,19
7238,0,1956.0,99.0,1,6,1.0,4.9,1,0,19
7239,0,1253.0,99.0,0,5,1.0,4.58,1,0,9
7240,0,11700.0,99.0,0,6,1.0,4.8,1,0,19
7241,0,1166.0,100.0,0,4,2.0,4.51,1,1,19
7244,0,1114.0,99.0,0,4,1.0,5.0,0,0,19
7245,0,1132.0,99.0,1,2,1.5,4.88,1,0,9
7247,0,323.0,100.0,1,2,1.0,5.0,1,0,19
7252,0,5600.0,100.0,1,5,3.0,4.91,1,0,9
7254,0,1114.0,69.0,0,5,1.0,4.83,1,1,19
7255,0,1191.0,44.0,0,2,1.0,4.85,1,0,19
7257,0,1100.0,99.0,0,2,1.0,3.5,1,0,19
7258,0,950.0,100.0,1,2,1.0,4.73,1,1,19
7260,0,520.0,100.0,1,2,1.0,4.88,1,0,19
7262,0,13643.0,96.0,0,16,7.5,4.76,1,0,13
7264,0,1000.0,90.0,1,2,1.0,4.94,1,0,20
7266,0,2002.0,22.0,0,6,2.0,4.8,1,0,19
7269,0,1847.0,99.0,1,4,2.0,4.84,1,1,20
7272,0,1007.0,98.0,0,4,1.0,4.83,1,1,17
7274,0,3583.0,100.0,1,4,1.0,5.0,1,0,9
7276,0,300.0,100.0,0,2,1.0,4.53,1,1,19
7285,0,1236.0,100.0,0,6,2.0,4.66,1,1,19
7286,0,800.0,100.0,0,2,1.0,4.87,1,0,19
7289,0,618.0,95.0,1,4,1.0,4.86,0,0,11
7290,0,1364.0,80.0,0,8,2.0,4.6,1,0,19
7291,0,1228.0,99.0,0,3,1.0,5.0,1,0,19
7292,0,1114.0,99.0,0,3,1.0,4.58,1,0,17
7295,0,700.0,99.0,1,3,1.0,4.86,1,0,17
7296,0,1444.0,97.0,0,4,1.5,4.78,1,0,19
7297,0,1056.0,100.0,0,6,2.0,4.8,1,0,19
7298,0,708.0,0.0,0,2,1.0,5.0,1,0,19
7300,0,1900.0,99.0,1,9,2.0,4.87,1,0,19
7301,0,1000.0,40.0,0,2,1.0,4.33,1,0,19
7303,0,900.0,100.0,1,4,1.0,4.85,1,0,19
7304,0,8500.0,99.0,0,2,1.0,5.0,1,0,19
7305,0,750.0,100.0,0,2,1.0,4.8,1,0,19
7307,0,1114.0,100.0,0,4,1.0,5.0,1,0,19
7309,0,390.0,99.0,1,2,1.0,4.59,1,0,17
7310,0,799.0,91.0,0,2,2.0,4.77,1,0,9
7311,0,1114.0,100.0,0,2,2.0,4.63,1,0,9
7313,0,676.0,94.0,0,2,1.0,4.69,1,0,17
7314,0,1773.0,100.0,0,6,2.0,4.46,1,1,19
7315,0,5800.0,98.0,1,4,2.0,4.94,1,0,19
7316,0,980.0,99.0,1,5,1.0,4.89,1,0,9
7317,0,1099.0,93.0,1,4,2.0,4.68,1,0,9
7318,0,3600.0,99.0,0,4,2.0,4.8,1,0,19
7319,0,595.0,100.0,1,2,1.0,4.89,1,0,11
7321,0,2100.0,100.0,0,4,2.5,4.46,1,0,9
7322,0,1129.0,93.0,1,3,1.0,4.63,1,0,19
7324,0,287.0,100.0,1,2,1.0,4.94,1,0,19
7327,0,1100.0,99.0,0,2,1.0,4.5,1,1,17
7328,0,1011.0,100.0,1,3,1.0,4.9,1,0,19
7329,0,501.0,100.0,0,5,1.0,4.76,1,1,19
7330,0,860.0,100.0,0,2,1.0,4.0,1,0,17
7332,0,1112.0,100.0,1,2,1.0,4.5,1,0,19
7333,0,2035.0,100.0,0,2,1.5,4.87,1,0,19
7335,0,737.0,100.0,1,4,1.0,4.51,1,0,17
7336,0,800.0,100.0,1,2,1.0,4.86,1,0,19
7337,0,1114.0,67.0,0,6,1.0,5.0,1,1,19
7338,0,1114.0,99.0,0,4,1.0,4.8,1,0,19
7339,0,1180.0,100.0,0,2,1.0,4.55,1,1,19
7340,0,1114.0,75.0,0,3,1.0,4.33,1,1,9
7350,0,1114.0,75.0,0,2,1.5,4.8,1,1,9
7351,0,550.0,100.0,1,4,2.0,4.77,1,1,19
7352,0,1266.0,100.0,1,3,1.0,4.88,1,1,19
7353,0,1450.0,75.0,0,2,1.5,3.67,1,1,9
7354,0,1114.0,99.0,0,6,1.5,5.0,1,0,13
7355,0,1390.0,75.0,0,2,1.0,4.82,1,1,9
7357,0,1054.0,100.0,1,5,1.0,4.83,1,0,19
7358,0,891.0,100.0,1,3,1.0,4.92,1,1,19
7366,0,1490.0,75.0,0,2,1.0,5.0,1,1,9
7367,0,1350.0,75.0,0,2,1.0,4.0,1,1,19
7368,0,1114.0,75.0,0,3,1.0,5.0,1,1,9
7369,0,5331.0,100.0,1,8,3.5,4.89,1,0,19
7371,0,1450.0,100.0,0,2,1.0,4.97,0,0,17
7372,0,1114.0,75.0,0,2,1.0,5.0,1,1,9
7377,0,1447.0,87.0,1,2,1.0,4.9,1,0,9
7378,0,809.0,100.0,1,2,1.0,4.78,1,0,9
7379,0,1387.0,100.0,0,2,1.0,4.94,1,1,17
7380,0,1450.0,100.0,0,2,1.0,4.91,1,0,17
7381,0,1221.0,99.0,0,2,1.0,4.73,1,0,19
7382,0,11000.0,99.0,0,4,2.0,4.8,1,0,9
7383,0,1114.0,75.0,0,2,2.0,5.0,1,1,9
7384,0,1000.0,99.0,0,5,2.0,4.8,1,1,19
7385,0,1114.0,75.0,0,2,2.0,5.0,1,1,9
7386,0,750.0,46.0,0,2,2.0,3.94,1,0,19
7387,0,2269.0,98.0,1,4,2.5,4.89,1,0,9
7388,0,1114.0,40.0,0,2,2.5,5.0,1,0,19
7389,0,1014.0,99.0,1,4,1.0,4.92,1,0,9
7390,0,33277.0,99.0,0,10,2.0,4.8,1,0,19
7395,0,1050.0,100.0,1,4,1.0,4.72,1,0,9
7398,0,569.0,100.0,0,3,1.0,4.52,1,0,13
7400,0,1114.0,0.0,0,8,1.0,4.8,1,0,19
7401,0,578.0,95.0,1,2,1.0,4.91,0,0,11
7402,0,701.0,100.0,0,2,1.0,4.53,1,1,19
7403,0,2050.0,100.0,1,6,2.0,4.76,1,1,19
7404,0,798.0,100.0,1,4,1.0,4.74,1,1,19
7405,0,1642.0,97.0,0,4,2.0,4.67,1,1,20
7406,0,1200.0,100.0,0,4,1.0,4.75,1,0,17
7407,0,2045.0,100.0,0,13,2.0,4.55,1,1,9
7409,0,1895.0,100.0,0,4,2.0,5.0,1,0,19
7411,0,1144.0,98.0,0,5,1.0,4.75,1,1,17
7412,0,1190.0,100.0,1,5,2.0,4.79,1,0,19
7413,0,2250.0,100.0,0,8,2.0,5.0,1,0,19
7414,0,1114.0,100.0,1,4,2.0,4.53,1,0,19
7415,0,850.0,0.0,0,4,1.0,5.0,1,0,19
7419,0,1066.0,100.0,1,4,1.0,4.92,1,0,20
7423,0,900.0,0.0,0,4,1.0,5.0,1,0,19
7425,0,1032.0,100.0,1,4,1.0,4.98,1,0,9
7426,0,743.0,97.0,1,5,1.0,4.89,1,1,20
7427,0,1114.0,99.0,1,4,2.0,4.81,1,1,9
7428,0,1114.0,100.0,1,4,2.0,4.91,1,0,19
7429,0,1050.0,40.0,0,4,1.0,4.8,1,0,19
7432,0,1131.0,97.0,0,6,1.0,4.81,1,0,19
7434,0,3640.0,99.0,0,16,1.5,4.7,1,0,19
7438,0,1020.0,100.0,0,4,1.0,4.49,1,1,19
7440,0,990.0,93.0,0,4,2.0,4.78,1,0,9
7441,0,4900.0,100.0,0,2,1.0,4.86,1,0,19
7443,0,1924.0,54.0,0,3,2.0,4.94,1,0,19
7445,0,550.0,99.0,0,4,1.0,4.72,1,0,19
7448,0,3600.0,0.0,0,3,2.0,4.8,1,0,19
7449,0,1371.0,85.0,0,4,2.0,4.75,1,0,19
7450,0,1114.0,99.0,0,5,2.0,5.0,1,0,19
7451,0,1195.0,100.0,0,7,2.0,4.83,1,1,19
7453,0,2502.0,96.0,0,5,2.5,4.53,1,0,19
7455,0,1114.0,94.0,0,6,2.5,5.0,1,0,19
7458,0,2141.0,100.0,1,4,2.0,4.87,1,0,19
7459,0,5000.0,99.0,0,6,2.0,4.8,1,0,24
7460,0,1114.0,99.0,0,2,2.0,4.8,0,0,19
7462,0,2498.0,100.0,0,5,1.0,4.98,1,0,20
7465,0,523.0,99.0,1,1,1.0,4.82,1,0,17
7466,0,510.0,99.0,1,1,1.0,4.84,1,0,17
7468,0,1114.0,0.0,0,4,1.0,4.33,1,0,20
7469,0,1114.0,99.0,0,4,1.0,5.0,1,0,19
7470,0,657.0,86.0,0,3,1.0,4.94,1,0,19
7484,0,1034.0,100.0,0,2,1.0,4.75,1,0,19
7485,0,990.0,100.0,0,4,1.0,5.0,1,0,20
7486,0,2036.0,100.0,1,4,2.0,4.96,1,0,9
7487,0,1114.0,100.0,1,4,2.0,4.95,1,1,19
7488,0,1500.0,96.0,1,5,1.0,4.85,1,0,9
7491,0,1114.0,99.0,1,4,1.0,4.87,1,1,20
7496,0,850.0,84.0,1,2,2.0,4.8,1,0,20
7497,0,920.0,100.0,1,6,1.0,4.89,1,0,19
7498,0,2010.0,100.0,1,4,2.0,4.94,1,1,19
7505,0,967.0,96.0,1,4,1.0,4.62,1,0,19
7506,0,607.0,100.0,0,3,1.0,4.76,1,1,19
7507,0,1114.0,99.0,0,2,1.0,5.0,1,0,19
7508,0,1550.0,86.0,1,2,1.0,4.89,1,0,19
7510,0,900.0,93.0,0,5,1.0,4.87,1,1,9
7513,0,2086.0,99.0,0,4,1.0,4.96,1,1,17
7514,0,1314.0,99.0,0,5,2.0,4.97,1,1,19
7515,0,979.0,99.0,0,3,1.0,4.91,1,0,19
7516,0,1155.0,99.0,1,2,1.0,4.85,1,1,17
7517,0,2204.0,100.0,1,4,1.0,4.79,1,0,19
7518,0,1000.0,77.0,1,4,1.0,4.96,1,0,19
7519,0,3550.0,41.0,0,6,2.0,4.9,1,0,19
7524,0,1355.0,99.0,1,6,2.0,4.83,1,0,19
7527,0,950.0,100.0,1,4,1.0,4.82,1,0,9
7528,0,1250.0,99.0,0,2,1.0,4.8,1,1,19
7530,0,1655.0,100.0,0,5,2.0,4.85,1,0,19
7531,0,1291.0,100.0,1,4,1.0,4.85,1,0,19
7532,0,2121.0,100.0,0,2,1.0,4.93,1,0,20
7534,0,750.0,73.0,0,4,1.5,4.83,1,1,9
7535,0,21143.0,100.0,0,16,8.0,4.76,1,0,13
7536,0,4145.0,96.0,1,4,3.0,5.0,1,0,17
7537,0,757.0,100.0,0,3,1.0,4.77,1,1,17
7538,0,789.0,100.0,0,3,1.0,4.87,1,1,19
7539,0,903.0,100.0,0,3,1.0,4.87,1,1,17
7540,0,1749.0,96.0,1,2,1.0,4.92,1,0,19
7541,0,1840.0,100.0,0,4,2.0,3.8,1,0,19
7544,0,1499.0,96.0,0,5,1.0,4.63,1,1,9
7545,0,689.0,93.0,0,2,1.0,4.98,1,1,19
7546,0,861.0,100.0,0,3,1.0,4.79,1,1,17
7547,0,1854.0,99.0,1,4,2.0,4.77,1,1,20
7549,0,1250.0,82.0,0,4,1.0,4.62,1,0,19
7553,0,607.0,100.0,0,2,1.0,4.64,1,1,17
7554,0,1114.0,100.0,1,6,1.0,4.73,1,1,19
7555,0,1080.0,97.0,0,2,1.0,4.82,1,1,19
7556,0,1973.0,100.0,1,4,1.0,4.84,1,1,17
7559,0,1114.0,99.0,0,3,1.5,4.9,0,0,19
7560,0,1427.0,99.0,1,4,2.5,4.8,1,0,9
7561,0,1200.0,99.0,0,4,2.0,4.8,1,0,9
7563,0,2929.0,91.0,0,4,2.0,4.94,1,1,19
7564,0,3527.0,100.0,0,4,2.5,4.86,1,0,19
7565,0,1231.0,100.0,1,2,1.0,4.91,1,0,19
7572,0,1114.0,75.0,0,2,1.0,4.8,1,1,19
7574,0,1150.0,100.0,0,2,1.0,4.56,1,1,19
7575,0,850.0,0.0,0,4,2.0,4.88,1,0,19
7579,0,1390.0,100.0,1,6,2.0,4.83,1,1,19
7580,0,1114.0,99.0,0,2,2.0,4.8,0,0,19
7581,0,4450.0,99.0,0,6,2.0,5.0,1,0,10
7582,0,1000.0,40.0,0,2,1.0,5.0,1,0,19
7586,0,1114.0,100.0,1,4,1.0,4.8,1,0,19
7588,0,1350.0,100.0,1,5,3.5,4.95,1,0,13
7589,0,2300.0,81.0,1,4,1.5,4.62,1,0,9
7590,0,2750.0,98.0,1,7,3.0,5.0,1,0,19
7591,0,1114.0,100.0,0,3,3.0,4.79,1,0,17
7593,0,1114.0,99.0,0,4,1.0,4.8,0,0,19
7594,0,1900.0,77.0,1,2,1.0,4.8,1,0,19
7595,0,1114.0,99.0,0,2,1.0,4.8,0,0,17
7596,0,1550.0,86.0,1,2,1.0,4.92,1,0,19
7600,0,1700.0,88.0,0,6,2.0,4.24,1,0,9
7601,0,697.0,99.0,1,4,1.0,4.85,1,1,19
7602,0,520.0,100.0,0,2,1.0,4.63,1,1,17
7603,0,656.0,99.0,0,3,1.0,4.7,1,0,19
7604,0,850.0,100.0,0,3,1.0,4.88,1,1,17
7605,0,2064.0,100.0,0,4,1.0,4.74,1,0,19
7606,0,856.0,100.0,0,3,1.0,4.88,1,0,17
7607,0,550.0,100.0,0,4,1.0,4.77,1,0,9
7608,0,550.0,100.0,0,4,1.0,4.72,1,0,9
7609,0,1131.0,100.0,0,5,2.0,4.78,1,0,9
7610,0,1550.0,86.0,1,2,1.0,4.82,1,0,19
7611,0,2423.0,99.0,0,2,1.0,4.89,1,1,19
7612,0,2000.0,86.0,1,4,1.0,4.9,1,0,19
7613,0,2000.0,86.0,1,4,1.0,4.74,1,0,19
7614,0,1550.0,86.0,1,2,1.0,4.91,1,0,19
7615,0,1550.0,86.0,1,2,1.0,4.86,1,0,19
7616,0,1550.0,86.0,1,2,1.0,4.8,1,0,19
7617,0,1750.0,100.0,1,2,1.0,4.87,1,1,19
7619,0,455.0,85.0,1,2,1.0,4.97,1,0,12
7621,0,1114.0,100.0,0,4,1.0,4.8,1,0,20
7624,0,944.0,100.0,0,2,1.0,4.55,1,1,19
7627,0,1114.0,100.0,0,5,1.0,4.94,1,0,9
7628,0,1395.0,99.0,1,2,1.0,4.84,1,1,19
7630,0,2123.0,96.0,1,4,2.5,5.0,1,1,19
7631,0,899.0,0.0,0,4,2.0,4.91,1,0,19
7632,0,359.0,99.0,0,2,1.0,4.73,1,1,11
7633,0,1114.0,100.0,0,3,1.0,4.8,1,0,9
7635,0,314.0,99.0,0,2,1.0,4.77,1,1,11
7636,0,968.0,97.0,0,2,1.0,4.81,1,1,20
7637,0,1080.0,97.0,0,2,1.0,4.63,1,1,19
7638,0,1114.0,99.0,0,2,1.0,4.8,0,0,19
7639,0,1114.0,0.0,0,16,1.0,5.0,1,0,13
7640,0,1114.0,0.0,0,16,1.0,5.0,1,0,13
7641,0,861.0,100.0,1,3,1.0,4.75,1,1,19
7643,0,3489.0,99.0,0,12,3.0,4.64,1,0,13
7649,0,505.0,100.0,0,2,1.0,5.0,1,1,20
7651,0,3500.0,68.0,0,8,3.5,4.8,1,0,19
7652,0,1295.0,99.0,0,16,2.5,4.8,1,0,13
7655,0,1929.0,52.0,0,7,2.0,4.53,1,0,19
7657,0,1114.0,88.0,1,6,1.0,4.95,1,0,19
7660,0,1490.0,99.0,0,2,1.0,4.71,1,1,19
7663,0,1241.0,100.0,0,2,1.0,4.73,1,1,19
7665,0,1550.0,86.0,1,2,1.0,4.88,1,0,19
7666,0,870.0,57.0,1,2,1.0,4.71,1,0,19
7669,0,2500.0,68.0,0,2,1.0,5.0,1,0,19
7670,0,1714.0,100.0,0,4,2.0,4.75,1,1,19
7671,0,1356.0,99.0,0,2,1.0,4.6,1,1,19
7672,0,1578.0,99.0,0,2,1.0,4.61,1,1,19
7674,0,1329.0,100.0,0,2,1.0,4.91,1,0,19
7675,0,1335.0,100.0,0,2,1.0,4.65,1,1,19
7677,0,950.0,100.0,0,2,1.0,4.68,1,1,19
7678,0,1114.0,99.0,0,4,1.0,5.0,1,0,19
7680,0,1378.0,100.0,0,2,1.0,4.55,1,1,19
7682,0,1114.0,99.0,0,2,1.0,5.0,1,1,19
7683,0,1369.0,98.0,1,4,1.5,4.78,1,0,19
7684,0,2071.0,100.0,1,8,2.0,4.75,1,1,9
7685,0,1750.0,100.0,1,2,1.0,4.9,1,1,19
7687,0,1943.0,98.0,1,7,3.5,4.74,1,0,19
7689,0,2000.0,94.0,1,6,3.5,4.91,1,0,19
7690,0,2224.0,100.0,1,2,1.0,4.62,1,0,9
7691,0,1489.0,100.0,1,6,2.0,4.67,1,0,9
7693,0,1418.0,97.0,1,3,1.0,4.88,1,0,9
7694,0,1575.0,100.0,1,4,1.0,4.89,1,1,17
7697,0,1479.0,100.0,0,2,1.0,4.91,1,1,19
7698,0,1899.0,0.0,0,5,2.5,4.8,1,0,19
7700,0,708.0,18.0,0,2,1.0,4.8,1,0,19
7701,0,1597.0,100.0,1,2,1.0,4.8,1,0,17
7702,0,900.0,99.0,0,3,2.0,5.0,1,0,19
7703,0,1114.0,99.0,0,2,2.0,4.8,1,0,19
7707,0,1036.0,100.0,1,2,1.0,4.95,1,1,19
7709,0,1100.0,0.0,0,2,1.0,5.0,1,0,19
7710,0,1100.0,0.0,0,2,1.0,4.88,1,0,19
7711,0,900.0,0.0,0,2,1.0,4.93,1,0,19
7712,0,5500.0,99.0,0,2,2.5,4.8,1,0,13
7713,0,950.0,99.0,0,4,1.0,4.75,1,0,19
7714,0,500.0,100.0,0,2,1.0,4.53,1,0,9
7716,0,1000.0,99.0,0,4,5.5,4.8,0,0,13
7717,0,774.0,99.0,1,4,1.0,4.7,1,1,19
7718,0,1328.0,89.0,0,4,2.0,5.0,1,0,9
7719,0,1800.0,92.0,1,6,1.0,4.52,0,0,19
7720,0,900.0,0.0,0,2,1.0,4.65,1,0,19
7721,0,900.0,0.0,0,2,1.0,4.78,1,0,19
7722,0,1114.0,99.0,0,4,1.0,4.8,1,1,19
7723,0,1829.0,100.0,1,2,1.0,4.79,1,1,19
7724,0,1114.0,100.0,1,2,1.0,4.77,1,1,19
7725,0,1479.0,100.0,0,2,1.0,4.69,1,1,19
7726,0,1679.0,100.0,0,2,1.0,4.83,1,1,19
7727,0,1679.0,100.0,0,2,1.0,4.81,1,1,19
7730,0,1114.0,99.0,0,6,1.0,4.0,1,0,9
7732,0,1114.0,99.0,0,8,1.0,5.0,0,0,19
7733,0,996.0,100.0,0,2,1.0,4.76,1,1,17
7734,0,1679.0,100.0,0,2,1.0,4.5,1,1,19
7735,0,1356.0,99.0,0,2,1.0,4.7,1,1,19
7739,0,1700.0,99.0,0,2,1.0,4.8,1,1,19
7740,0,1950.0,99.0,0,4,2.5,4.82,1,0,19
7741,0,957.0,100.0,1,2,1.0,4.68,1,0,17
7743,0,1479.0,100.0,0,2,1.0,4.3,1,1,19
7744,0,699.0,90.0,0,4,1.0,4.65,1,0,19
7745,0,1100.0,100.0,1,5,2.0,4.79,1,0,9
7746,0,364.0,100.0,1,1,1.0,4.88,1,0,11
7749,0,1734.0,100.0,0,4,1.0,4.9,1,1,9
7751,0,960.0,100.0,0,4,2.0,4.88,1,1,19
7753,0,1356.0,99.0,0,2,1.0,4.47,1,1,19
7757,0,579.0,99.0,0,2,1.0,4.94,1,1,17
7760,0,1078.0,100.0,0,4,1.0,4.86,1,1,17
7762,0,1089.0,95.0,0,5,2.0,4.51,1,1,19
